"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","D1VJ","Information and communication (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",26911.203,,
"BRA","Brazil","D1VJ","Information and communication (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",28517.501,,
"BRA","Brazil","D1VL","Real estate activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",2017.792,,
"BRA","Brazil","D1VL","Real estate activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",2165.677,,
"BRA","Brazil","D1VL","Real estate activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",2456.939,,
"BRA","Brazil","D1VL","Real estate activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",2381.493,,
"BRA","Brazil","D11VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",54399.219,,
"BRA","Brazil","D11VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",57549.896,,
"BRA","Brazil","D11VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",58894.389,,
"BRA","Brazil","D11VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",62042.661,,
"BRA","Brazil","D1VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",280846.665,,
"BRA","Brazil","D1VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",298655.412,,
"BRA","Brazil","D1VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",317881.994,,
"BRA","Brazil","D1VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",336125.38,,
"BRA","Brazil","D11VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",30485.998,,
"BRA","Brazil","D11VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",32596.068,,
"BRA","Brazil","D11VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",34004.284,,
"BRA","Brazil","D11VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",36399.002,,
"BRA","Brazil","P3_P5","Domestic demand","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1822995.885,,
"BRA","Brazil","P3_P5","Domestic demand","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1735754.424,,
"BRA","Brazil","P3_P5","Domestic demand","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1762268.84,,
"BRA","Brazil","P3_P5","Domestic demand","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1801141.177,,
"BRA","Brazil","B1G","Gross value added at basic prices, total activity","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1549669.124,,
"BRA","Brazil","B1G","Gross value added at basic prices, total activity","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1504726.444,,
"BRA","Brazil","B1G","Gross value added at basic prices, total activity","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1523598.887,,
"BRA","Brazil","B1G","Gross value added at basic prices, total activity","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1496105.788,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1126533.729,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1084070.831,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1106722.009,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1132548.218,,
"BRA","Brazil","P7","Imports of goods and services","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",253272.683,,
"BRA","Brazil","P7","Imports of goods and services","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",227076.86,,
"BRA","Brazil","P7","Imports of goods and services","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",242329.478,,
"BRA","Brazil","P7","Imports of goods and services","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",261092.514,,
"BRA","Brazil","D21_D31","Taxes less subsidies on products","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",252542.876,,
"BRA","Brazil","D21_D31","Taxes less subsidies on products","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",238446.588,,
"BRA","Brazil","D21_D31","Taxes less subsidies on products","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",242645.408,,
"BRA","Brazil","D21_D31","Taxes less subsidies on products","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",247388.339,,
"BRA","Brazil","DB1_GA","Statistical discrepancy","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",0,,
"BRA","Brazil","DB1_GA","Statistical discrepancy","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",0,,
"BRA","Brazil","DB1_GA","Statistical discrepancy","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",-11.367,,
"BRA","Brazil","DB1_GA","Statistical discrepancy","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",77.951,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,43907.07,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,41689.918,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,41762.375,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,45932.936,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,3014754.849,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,2939094.21,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,3018705.989,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,3146320.981,,
"BRA","Brazil","P5","Gross capital formation","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,524917.835,,
"BRA","Brazil","P5","Gross capital formation","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,439969.088,,
"BRA","Brazil","P5","Gross capital formation","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,441503.489,,
"BRA","Brazil","P5","Gross capital formation","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,474938.462,,
"BRA","Brazil","B11","External balance of goods and services","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,-34767.452,,
"BRA","Brazil","B11","External balance of goods and services","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,11746.854,,
"BRA","Brazil","B11","External balance of goods and services","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,21680.388,,
"BRA","Brazil","B11","External balance of goods and services","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,12390.074,,
"BRA","Brazil","P3_P5","Domestic demand","VPCOB","Current prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",3049522.301,,
"BRA","Brazil","P3_P5","Domestic demand","VPCOB","Current prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",3139695.636,,
"BRA","Brazil","P3_P5","Domestic demand","VPCOB","Current prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",3287477.672,,
"BRA","Brazil","P3_P5","Domestic demand","VPCOB","Current prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",3507898.976,,
"BRA","Brazil","P51","Gross fixed capital formation","VPCOB","Current prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",537705.858,,
"BRA","Brazil","P51","Gross fixed capital formation","VPCOB","Current prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",489372.532,,
"BRA","Brazil","P51","Gross fixed capital formation","VPCOB","Current prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",482085.778,,
"BRA","Brazil","P51","Gross fixed capital formation","VPCOB","Current prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",531678.145,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","VPCOB","Current prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1884474.758,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","VPCOB","Current prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1980681.839,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","VPCOB","Current prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",2089763.928,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","VPCOB","Current prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",2224213.899,,
"BRA","Brazil","P7","Imports of goods and services","VPCOB","Current prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",423676.599,,
